2025-12-21 08:08:27: Server: SSH-2.0-OpenSSH_9.6p1 Ubuntu-3ubuntu13.14
2025-12-21 08:08:27: Server KEXes: sntrup761x25519-sha512@openssh.com,curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,ext-info-s,kex-strict-s-v00@openssh.com
2025-12-21 08:08:27: Server Host Keys: rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519
2025-12-21 08:08:27: Chosen Host Key: ssh-ed25519
2025-12-21 08:08:27: Ciphers: chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com
2025-12-21 08:08:27: MACs: umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1
2025-12-21 08:08:27: Auth: start: publickey
2025-12-21 08:08:27: Auth: publickey: no keys available
2025-12-21 08:08:27: Auth: start: password
2025-12-21 08:08:28: -- Analysis Started by On File Change, After Delay
2025-12-21 08:08:28: /HeatTransfer/Examples/HeatTransferDevices: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HeatTransfer/Examples/HeatTransferDevices/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HeatTransfer/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HeatTransfer/Examples/test: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HeatTransfer/Examples/test/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HeatTransfer/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/BaseClasses: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/BaseClasses/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Components: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Components/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/ComponentUsage: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/ComponentUsage/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Temp: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Temp/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Test: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Test/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Tutorial: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/Examples/Tutorial/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /HydroThermal/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples/System: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples/System/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples/Temp: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Examples/Temp/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Input: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Input/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Output: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Output/Functions: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Output/Functions/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/Output/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/System: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /InteractiveSimulation/System/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/Examples: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/Examples/package.mo: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/Examples/package.order: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/Examples/portMn2FluidWithMachInput_ex01.mo: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/FluidWithMachOutput2portMn.mo: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/package.mo: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Interfaces/portMn2FluidWithMachInput.mo: Parent folder conflict propagated down to children; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/CoolProp: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/CoolProp/Hydrogen: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/CoolProp/Hydrogen/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/CoolProp/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/Examples/Test: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/Examples/Test/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/MixtureGas: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/MixtureGas/Mixture_N2O2: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/MixtureGas/Mixture_N2O2/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/MixtureGas/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/FluidData: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/FluidData/IdealConstAirNASAGlennModel: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/FluidData/IdealConstAirNASAGlennModel/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/FluidData/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/IdealConstAirNASAGlennModel: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/IdealConstAirNASAGlennModel/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/ThermoPropertyData: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/ThermoPropertyData/IdealConstAirNASAGlennModel: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/ThermoPropertyData/IdealConstAirNASAGlennModel/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Media/SingleGas/ThermoPropertyData/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/CommonBaseClasses: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/CommonBaseClasses/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings/BaseClasses: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings/BaseClasses/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Fittings/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Sources: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Sources/BaseClasses: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Sources/BaseClasses/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Sources/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels/BaseClasses: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels/BaseClasses/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /MSLfluidWithVisualization/Vessels/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor/icons: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor/icons/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sensor/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sources: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sources/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sources/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Sources/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Types: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Types/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Types/Switches: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Types/Switches/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities/UnitConversion: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Utilities/UnitConversion/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers/Examples: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers/Examples/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers/Types: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /Visualizers/Types/package.order: Conflict: New files that differ; Conflict: File Modified on Both Sides
2025-12-21 08:08:28: /.git/COMMIT_EDITMSG: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/FETCH_HEAD: L:TimeSize<>; Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/index: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/logs/HEAD: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/logs/refs/heads/master: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/logs/refs/remotes/origin/master: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/00/8f0fae3da70d3fc6e49da57dc4f3a3d671f5cd: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/01/c9a81bc63505bfb62562b98b01a7f22f3235a7: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/01/cce8c78c135534e7221baff2b3ea62ae0f04bf: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/01/cf2212ab39692d62b8fda5fcbc258fe48ace43: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/02/95df41aeb04b62c02ac6ed24a9bad5554fd132: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/02/aa5bfc1a6301e9910113429a43845a46dd4de4: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/03/3aa90a5d717484b1556b8e5d18e6c17e1c5caa: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/03/506ffafd32e4bbe6970889cee713e83c204ea2: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/03/67694086d87eb03997b06e2ba742a5832b159d: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/03/6ae7bb963cee820e908d648aba5dc710ae2b41: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/04/089d706c7bcceea600d9374ab81c501f7349dd: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/04/23fc7de19f7672851f674d836b54f92bb32b4c: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/04/63c8bbbc56460e759065b768edf6be3a8eb354: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/04/ff702892623ff63d5eccf5deb612eb0096c560: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/05/038e21ea46f1052ec6d2bcf1fb8721752855f3: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/05/64548b9b435670c3fb0d1a0dd887295a323ce9: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/05/84ee5140159d2a74ab5f3c0534bcf91f96f15a: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/05/8c7bf190c87e53d3a220d9848d6621301d1cb7: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/05/f53a08dae5794b40da7a433ee15b7d6cb9ca76: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/06/2042db6b63edcf9f5bbd4ca66806365372111e: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/06/72c35aaa04b8d158cba973379420fb9d99c004: Parent folder conflict propagated down to children
2025-12-21 08:08:28: /.git/objects/06/b2bea097327113a58422554077590a1547259c: Parent folder conflict propagated down to children
