#1
#	time	volume.medium.T	volume.medium.p	der(volume.medium.T)	der(volume.medium.p)	der(volume.U)	der(volume.m)	der(volume.medium.d)	der(volume.medium.u)	der(volume.ports[5].h_outflow)	boundary.medium.MM	boundary.medium.R_s	boundary.medium.T_degC	boundary.medium.X[1]	boundary.medium.d	boundary.medium.p_bar	boundary.medium.u	boundary1.medium.MM	boundary1.medium.R_s	boundary1.medium.T_degC	boundary1.medium.X[1]	boundary1.medium.d	boundary1.medium.p_bar	boundary1.medium.u	boundary11.medium.MM	boundary11.medium.R_s	boundary11.medium.T_degC	boundary11.medium.X[1]	boundary11.medium.d	boundary11.medium.p_bar	boundary11.medium.u	m_flow_orifice1.m_flow_dat	m_flow_orifice1.port_a.m_flow	m_flow_orifice1.port_b.m_flow	m_flow_par_test.port_a.m_flow	m_flow_par_test.port_b.m_flow	orifice.A_mean	orifice.F_p	orifice.I	orifice.Ib_flow	orifice.V_flow	orifice.d	orifice.dp	orifice.dp_fg	orifice.m_flow	orifice.pathLength	orifice.port_a_T	orifice.port_b_T	orifice1.A_mean	orifice1.F_p	orifice1.I	orifice1.Ib_flow	orifice1.V_flow	orifice1.d	orifice1.dp	orifice1.dp_fg	orifice1.pathLength	orifice1.port_a_T	orifice1.port_b_T	orifice2.A_mean	orifice2.F_p	orifice2.I	orifice2.Ib_flow	orifice2.V_flow	orifice2.d	orifice2.dp	orifice2.dp_fg	orifice2.m_flow	orifice2.pathLength	orifice2.port_a_T	orifice2.port_b_T	volume.Hb_flow	volume.U	volume.Wb_flow	volume.heatTransfer.heatPorts[1].Q_flow	volume.heatTransfer.surfaceAreas[1]	volume.m	volume.m_flow_turbulent[1]	volume.m_flow_turbulent[2]	volume.m_flow_turbulent[3]	volume.m_flow_turbulent[4]	volume.m_flow_turbulent[5]	volume.mb_flow	volume.medium.MM	volume.medium.R_s	volume.medium.T_degC	volume.medium.X[1]	volume.medium.d	volume.medium.p_bar	volume.medium.u	volume.portAreas[1]	volume.portAreas[2]	volume.portAreas[3]	volume.portAreas[4]	volume.portAreas[5]	volume.portInDensities[1]	volume.portInDensities[2]	volume.portInDensities[3]	volume.portInDensities[4]	volume.portInDensities[5]	volume.portVelocities[1]	volume.portVelocities[2]	volume.portVelocities[3]	volume.portVelocities[4]	volume.portVelocities[5]	volume.ports[5].h_outflow	volume.ports[4].m_flow	volume.ports[5].m_flow	volume.ports_E_flow[1]	volume.ports_E_flow[2]	volume.ports_E_flow[3]	volume.ports_E_flow[4]	volume.ports_E_flow[5]	volume.ports_H_flow[1]	volume.ports_H_flow[2]	volume.ports_H_flow[3]	volume.ports_H_flow[4]	volume.ports_H_flow[5]	volume.ports_penetration[1]	volume.ports_penetration[2]	volume.ports_penetration[3]	volume.ports_penetration[4]	volume.ports_penetration[5]	volume.s[1]	volume.s[2]	volume.s[3]	volume.s[4]	volume.s[5]	boundary.ports[1].m_flow	boundary1.ports[1].m_flow	boundary1.ports[2].m_flow	boundary1.ports[3].m_flow	boundary11.ports[1].m_flow	m_flow_orifice1.port_a.p	m_flow_orifice1.port_b.h_outflow	m_flow_par_test.port_a.p	m_flow_par_test.port_b.h_outflow	orifice.F_fg	orifice.port_a.h_outflow	orifice.port_a.m_flow	orifice.port_b.m_flow	orifice.port_b.p	orifice1.F_fg	orifice1.m_flow	orifice1.port_a.m_flow	orifice1.port_a.p	orifice1.port_b.h_outflow	orifice1.port_b.m_flow	orifice2.F_fg	orifice2.port_a.m_flow	orifice2.port_a.p	orifice2.port_b.h_outflow	orifice2.port_b.m_flow	volume.Qb_flow	volume.heatTransfer.Q_flows[1]	volume.heatTransfer.Ts[1]	volume.heatTransfer.heatPorts[1].T	volume.heatTransfer.states[1].T	volume.heatTransfer.states[1].p	volume.medium.h	volume.medium.state.T	volume.medium.state.p	volume.ports[1].h_outflow	volume.ports[2].h_outflow	volume.ports[3].h_outflow	volume.ports[4].h_outflow	volume.ports[1].m_flow	volume.ports[2].m_flow	volume.ports[3].m_flow	volume.ports[1].p	volume.ports[2].p	volume.ports[3].p	volume.ports[4].p	volume.ports[5].p	volume.vessel_ps_static[1]	volume.vessel_ps_static[2]	volume.vessel_ps_static[3]	volume.vessel_ps_static[4]	volume.vessel_ps_static[5]
	double table01(102,179)																																																																																																																																																																																		
	3.6	288.150000004036	146611.33210294	-8.641308558675E-08	7.94649846558819E-06	1.93422238226E-08	6.2762989E-13	6.276298925E-10	-6.19775287586193E-05	-8.67825108282611E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649073265	0	0	0	0	7.85398163397448E-05	-4.19313617125875	0	0	0.0165045405115341	2.09524461592638	53388.6678970603	53388.6678970603	0.0399075811347857	0	288.15	288.15	7.85398163397448E-05	-3.66084546271573	0	0	0.0180117487779649	1.49075064187577	46611.3321029397	46611.3321029397	0	288.150000004036	288.150000004036	1.96349540849362E-05	-0.915211365678933	0	0	0.00454411230835395	1.49075064187577	46611.3321029397	46611.3321029397	0.00798151622683162	0	288.150000003921	288.150000003921	1.93422238226E-08	364.873583509393	0	0	0.0483597586204941	0.00177251333565034	1E+060	1E+060	1E+060	1E+060	1E+060	6.2762989E-13	0.0289651159	287.051224952979	15.0000000040363	1	1.77251333565034	1.4661133210294	205850.966630679	0	0	0	0	0	1.77251333567517	1.77251333567517	1.77251333567517	1.77251333565034	1.77251333565034	0	0	0	0	0	288564.777102039	0	0	0	0	0	0	0	11515.9222546792	-9212.73780372788	-2303.18445093197	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347857	0.0319260649073265	0	0	0.00798151622683162	146611.33210294	288564.777102039	146611.33210294	288564.777102039	4.19313617125875	288564.777102039	0.0399075811347857	-0.0399075811347857	146611.33210294	3.66084546271573	0.0319260649073265	0.0319260649073265	146611.33210294	288564.777102039	-0.0319260649073265	0.915211365678933	0.00798151622683162	146611.33210294	288564.777102039	-0.00798151622683162	0	0	288.150000004036	288.150000004036	288.150000004036	146611.33210294	288564.777102039	288.150000004036	146611.33210294	288564.777102039	288564.777102039	288564.777102039	288564.777102039	0.0399075811347857	-0.0319260649073265	-0.00798151622683162	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294	146611.33210294
	3.7	288.150000003637	146611.332102976	-7.787531168864E-08	7.15834342049364E-06	1.742364474921E-08	5.655823E-13	5.6558230321E-10	-5.58540334140038E-05	-7.8208237027824E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649073651	0	0	0	0	7.85398163397448E-05	-4.19313617125587	0	0	0.0165045405115285	2.09524461592782	53388.6678970236	53388.6678970236	0.039907581134772	0	288.15	288.15	7.85398163397448E-05	-3.66084546271862	0	0	0.0180117487779572	1.49075064187722	46611.3321029764	46611.3321029764	0	288.150000003637	288.150000003637	1.96349540849362E-05	-0.915211365679654	0	0	0.00454411230835178	1.49075064187722	46611.3321029764	46611.3321029764	0.00798151622684128	0	288.150000003534	288.150000003534	1.742364474921E-08	364.873583509482	0	0	0.0483597586204941	0.00177251333565324	1E+060	1E+060	1E+060	1E+060	1E+060	5.655823E-13	0.0289651159	287.051224952979	15.0000000036375	1	1.77251333565324	1.46611332102976	205850.966630393	0	0	0	0	0	1.77251333567562	1.77251333567562	1.77251333567562	1.77251333565324	1.77251333565324	0	0	0	0	0	288564.777101638	0	0	0	0	0	0	0	11515.9222546752	-9212.73780372625	-2303.18445093156	0	0	1	1	1	1	1	0	0	0	0	0	-0.039907581134772	0.0319260649073651	0	0	0.00798151622684128	146611.332102976	288564.777101638	146611.332102976	288564.777101638	4.19313617125587	288564.777101638	0.039907581134772	-0.039907581134772	146611.332102976	3.66084546271862	0.0319260649073651	0.0319260649073651	146611.332102976	288564.777101638	-0.0319260649073651	0.915211365679654	0.00798151622684128	146611.332102976	288564.777101638	-0.00798151622684128	0	0	288.150000003637	288.150000003637	288.150000003637	146611.332102976	288564.777101638	288.150000003637	146611.332102976	288564.777101638	288564.777101638	288564.777101638	288564.777101638	0.039907581134772	-0.0319260649073651	-0.00798151622684128	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976	146611.332102976
	3.8	288.150000003239	146611.332103013	-6.933232355299E-08	6.37456321763356E-06	1.551597961225E-08	5.0355553E-13	5.0355553061E-10	-4.97267982936898E-05	-6.96287266984132E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649074038	0	0	0	0	7.85398163397448E-05	-4.19313617125299	0	0	0.0165045405115228	2.09524461592927	53388.667896987	53388.667896987	0.0399075811347583	0	288.15	288.15	7.85398163397448E-05	-3.6608454627215	0	0	0.0180117487779496	1.49075064187867	46611.332103013	46611.332103013	0	288.150000003239	288.150000003239	1.96349540849362E-05	-0.915211365680374	0	0	0.00454411230834962	1.49075064187867	46611.332103013	46611.332103013	0.00798151622685095	0	288.150000003146	288.150000003146	1.551597961225E-08	364.873583509571	0	0	0.0483597586204941	0.00177251333565614	1E+060	1E+060	1E+060	1E+060	1E+060	5.0355553E-13	0.0289651159	287.051224952979	15.0000000032386	1	1.77251333565614	1.46611332103013	205850.966630107	0	0	0	0	0	1.77251333567606	1.77251333567606	1.77251333567606	1.77251333565614	1.77251333565614	0	0	0	0	0	288564.777101237	0	0	0	0	0	0	0	11515.9222546713	-9212.73780372461	-2303.18445093115	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347583	0.0319260649074038	0	0	0.00798151622685095	146611.332103013	288564.777101237	146611.332103013	288564.777101237	4.19313617125299	288564.777101237	0.0399075811347583	-0.0399075811347583	146611.332103013	3.6608454627215	0.0319260649074038	0.0319260649074038	146611.332103013	288564.777101237	-0.0319260649074038	0.915211365680374	0.00798151622685095	146611.332103013	288564.777101237	-0.00798151622685095	0	0	288.150000003239	288.150000003239	288.150000003239	146611.332103013	288564.777101237	288.150000003239	146611.332103013	288564.777101237	288564.777101237	288564.777101237	288564.777101237	0.0399075811347583	-0.0319260649074038	-0.00798151622685095	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013	146611.332103013
	3.9	288.15000000284	146611.33210305	-6.079490280192E-08	5.59024608712493E-06	1.360695023322E-08	4.4155651E-13	4.4155651358E-10	-4.36035562345569E-05	-6.10548075547454E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649074424	0	0	0	0	7.85398163397448E-05	-4.19313617125011	0	0	0.0165045405115171	2.09524461593072	53388.6678969503	53388.6678969503	0.0399075811347446	0	288.15	288.15	7.85398163397448E-05	-3.66084546272438	0	0	0.018011748777942	1.49075064188012	46611.3321030497	46611.3321030497	0	288.15000000284	288.15000000284	1.96349540849362E-05	-0.915211365681094	0	0	0.00454411230834746	1.49075064188012	46611.3321030497	46611.3321030497	0.00798151622686061	0	288.150000002759	288.150000002759	1.360695023322E-08	364.873583509661	0	0	0.0483597586204941	0.00177251333565904	1E+060	1E+060	1E+060	1E+060	1E+060	4.4155651E-13	0.0289651159	287.051224952979	15.0000000028397	1	1.77251333565904	1.4661133210305	205850.966629821	0	0	0	0	0	1.7725133356765	1.7725133356765	1.7725133356765	1.77251333565904	1.77251333565904	0	0	0	0	0	288564.777100837	0	0	0	0	0	0	0	11515.9222546673	-9212.73780372298	-2303.18445093074	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347446	0.0319260649074424	0	0	0.00798151622686061	146611.33210305	288564.777100837	146611.33210305	288564.777100837	4.19313617125011	288564.777100837	0.0399075811347446	-0.0399075811347446	146611.33210305	3.66084546272438	0.0319260649074424	0.0319260649074424	146611.33210305	288564.777100837	-0.0319260649074424	0.915211365681094	0.00798151622686061	146611.33210305	288564.777100837	-0.00798151622686061	0	0	288.15000000284	288.15000000284	288.15000000284	146611.33210305	288564.777100837	288.15000000284	146611.33210305	288564.777100837	288564.777100837	288564.777100837	288564.777100837	0.0399075811347446	-0.0319260649074424	-0.00798151622686061	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305	146611.33210305
	4	288.150000002441	146611.332103086	-5.225370319514E-08	4.80555587703272E-06	1.16970113595E-08	3.7952974E-13	3.7952974097E-10	-3.74776038898647E-05	-5.24770934003598E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649074811	0	0	0	0	7.85398163397448E-05	-4.19313617124723	0	0	0.0165045405115115	2.09524461593217	53388.6678969136	53388.6678969136	0.0399075811347309	0	288.15	288.15	7.85398163397448E-05	-3.66084546272726	0	0	0.0180117487779343	1.49075064188157	46611.3321030864	46611.3321030864	0	288.150000002441	288.150000002441	1.96349540849362E-05	-0.915211365681814	0	0	0.00454411230834529	1.49075064188157	46611.3321030864	46611.3321030864	0.00798151622687027	0	288.150000002371	288.150000002371	1.16970113595E-08	364.87358350975	0	0	0.0483597586204941	0.00177251333566193	1E+060	1E+060	1E+060	1E+060	1E+060	3.7952974E-13	0.0289651159	287.051224952979	15.0000000024409	1	1.77251333566193	1.46611332103086	205850.966629535	0	0	0	0	0	1.77251333567695	1.77251333567695	1.77251333567695	1.77251333566193	1.77251333566193	0	0	0	0	0	288564.777100436	0	0	0	0	0	0	0	11515.9222546634	-9212.73780372134	-2303.18445093034	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347309	0.0319260649074811	0	0	0.00798151622687027	146611.332103086	288564.777100436	146611.332103086	288564.777100436	4.19313617124723	288564.777100436	0.0399075811347309	-0.0399075811347309	146611.332103086	3.66084546272726	0.0319260649074811	0.0319260649074811	146611.332103086	288564.777100436	-0.0319260649074811	0.915211365681814	0.00798151622687027	146611.332103086	288564.777100436	-0.00798151622687027	0	0	288.150000002441	288.150000002441	288.150000002441	146611.332103086	288564.777100436	288.150000002441	146611.332103086	288564.777100436	288564.777100436	288564.777100436	288564.777100436	0.0399075811347309	-0.0319260649074811	-0.00798151622687027	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086	146611.332103086
	4.1	288.150000002042	146611.332103123	-4.371802052338E-08	4.01978046577975E-06	9.78434400167E-09	3.1752379E-13	3.1752378504E-10	-3.13556084227247E-05	-4.39049197664804E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649075197	0	0	0	0	7.85398163397448E-05	-4.19313617124435	0	0	0.0165045405115058	2.09524461593362	53388.667896877	53388.667896877	0.0399075811347172	0	288.15	288.15	7.85398163397448E-05	-3.66084546273014	0	0	0.0180117487779267	1.49075064188302	46611.332103123	46611.332103123	0	288.150000002042	288.150000002042	1.96349540849362E-05	-0.915211365682534	0	0	0.00454411230834313	1.49075064188302	46611.332103123	46611.332103123	0.00798151622687993	0	288.150000001984	288.150000001984	9.78434400167E-09	364.873583509839	0	0	0.0483597586204941	0.00177251333566483	1E+060	1E+060	1E+060	1E+060	1E+060	3.1752379E-13	0.0289651159	287.051224952979	15.000000002042	1	1.77251333566483	1.46611332103123	205850.966629249	0	0	0	0	0	1.77251333567739	1.77251333567739	1.77251333567739	1.77251333566483	1.77251333566483	0	0	0	0	0	288564.777100036	0	0	0	0	0	0	0	11515.9222546594	-9212.73780371971	-2303.18445092993	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347172	0.0319260649075197	0	0	0.00798151622687993	146611.332103123	288564.777100036	146611.332103123	288564.777100036	4.19313617124435	288564.777100036	0.0399075811347172	-0.0399075811347172	146611.332103123	3.66084546273014	0.0319260649075197	0.0319260649075197	146611.332103123	288564.777100036	-0.0319260649075197	0.915211365682534	0.00798151622687993	146611.332103123	288564.777100036	-0.00798151622687993	0	0	288.150000002042	288.150000002042	288.150000002042	146611.332103123	288564.777100036	288.150000002042	146611.332103123	288564.777100036	288564.777100036	288564.777100036	288564.777100036	0.0399075811347172	-0.0319260649075197	-0.00798151622687993	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123	146611.332103123
	4.2	288.150000001643	146611.33210316	-3.517727952158E-08	3.23600480126587E-06	7.8766788647E-09	2.5551089E-13	2.5551089022E-10	-2.52299850004788E-05	-3.53276661776629E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649075584	0	0	0	0	7.85398163397448E-05	-4.19313617124147	0	0	0.0165045405115001	2.09524461593507	53388.6678968403	53388.6678968403	0.0399075811347035	0	288.15	288.15	7.85398163397448E-05	-3.66084546273302	0	0	0.0180117487779191	1.49075064188447	46611.3321031597	46611.3321031597	0	288.150000001643	288.150000001643	1.96349540849362E-05	-0.915211365683254	0	0	0.00454411230834097	1.49075064188447	46611.3321031597	46611.3321031597	0.00798151622688959	0	288.150000001596	288.150000001596	7.8766788647E-09	364.873583509928	0	0	0.0483597586204941	0.00177251333566773	1E+060	1E+060	1E+060	1E+060	1E+060	2.5551089E-13	0.0289651159	287.051224952979	15.0000000016432	1	1.77251333566773	1.4661133210316	205850.966628963	0	0	0	0	0	1.77251333567783	1.77251333567783	1.77251333567783	1.77251333566773	1.77251333566773	0	0	0	0	0	288564.777099635	0	0	0	0	0	0	0	11515.9222546555	-9212.73780371807	-2303.18445092952	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811347035	0.0319260649075584	0	0	0.00798151622688959	146611.33210316	288564.777099635	146611.33210316	288564.777099635	4.19313617124147	288564.777099635	0.0399075811347035	-0.0399075811347035	146611.33210316	3.66084546273302	0.0319260649075584	0.0319260649075584	146611.33210316	288564.777099635	-0.0319260649075584	0.915211365683254	0.00798151622688959	146611.33210316	288564.777099635	-0.00798151622688959	0	0	288.150000001643	288.150000001643	288.150000001643	146611.33210316	288564.777099635	288.150000001643	146611.33210316	288564.777099635	288564.777099635	288564.777099635	288564.777099635	0.0399075811347035	-0.0319260649075584	-0.00798151622688959	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316	146611.33210316
	4.3	288.150000001244	146611.332103196	-2.663919836762E-08	2.44858003113125E-06	5.95991878072E-09	1.9347024E-13	1.9347023983E-10	-1.91062692846241E-05	-2.67530838078156E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.031926064907597	0	0	0	0	7.85398163397448E-05	-4.19313617123858	0	0	0.0165045405114945	2.09524461593652	53388.6678968036	53388.6678968036	0.0399075811346898	0	288.15	288.15	7.85398163397448E-05	-3.6608454627359	0	0	0.0180117487779114	1.49075064188591	46611.3321031964	46611.3321031964	0	288.150000001244	288.150000001244	1.96349540849362E-05	-0.915211365683975	0	0	0.0045441123083388	1.49075064188591	46611.3321031964	46611.3321031964	0.00798151622689926	0	288.150000001209	288.150000001209	5.95991878072E-09	364.873583510018	0	0	0.0483597586204941	0.00177251333567062	1E+060	1E+060	1E+060	1E+060	1E+060	1.9347024E-13	0.0289651159	287.051224952979	15.0000000012443	1	1.77251333567062	1.46611332103196	205850.966628677	0	0	0	0	0	1.77251333567828	1.77251333567828	1.77251333567828	1.77251333567062	1.77251333567062	0	0	0	0	0	288564.777099235	0	0	0	0	0	0	0	11515.9222546515	-9212.73780371643	-2303.18445092911	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346898	0.031926064907597	0	0	0.00798151622689926	146611.332103196	288564.777099235	146611.332103196	288564.777099235	4.19313617123858	288564.777099235	0.0399075811346898	-0.0399075811346898	146611.332103196	3.6608454627359	0.031926064907597	0.031926064907597	146611.332103196	288564.777099235	-0.031926064907597	0.915211365683975	0.00798151622689926	146611.332103196	288564.777099235	-0.00798151622689926	0	0	288.150000001244	288.150000001244	288.150000001244	146611.332103196	288564.777099235	288.150000001244	146611.332103196	288564.777099235	288564.777099235	288564.777099235	288564.777099235	0.0399075811346898	-0.031926064907597	-0.00798151622689926	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196	146611.332103196
	4.4	288.150000000845	146611.332103233	-1.810009454602E-08	1.66224953884857E-06	4.04588718084E-09	1.3143653E-13	1.3143652833E-10	-1.29818200871134E-05	-1.8177474398313E-05	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649076357	0	0	0	0	7.85398163397448E-05	-4.1931361712357	0	0	0.0165045405114888	2.09524461593796	53388.6678967669	53388.6678967669	0.0399075811346761	0	288.15	288.15	7.85398163397448E-05	-3.66084546273878	0	0	0.0180117487779038	1.49075064188736	46611.3321032331	46611.3321032331	0	288.150000000845	288.150000000845	1.96349540849362E-05	-0.915211365684695	0	0	0.00454411230833664	1.49075064188736	46611.3321032331	46611.3321032331	0.00798151622690892	0	288.150000000821	288.150000000821	4.04588718084E-09	364.873583510107	0	0	0.0483597586204941	0.00177251333567352	1E+060	1E+060	1E+060	1E+060	1E+060	1.3143653E-13	0.0289651159	287.051224952979	15.0000000008454	1	1.77251333567352	1.46611332103233	205850.966628391	0	0	0	0	0	1.77251333567872	1.77251333567872	1.77251333567872	1.77251333567352	1.77251333567352	0	0	0	0	0	288564.777098834	0	0	0	0	0	0	0	11515.9222546475	-9212.7378037148	-2303.1844509287	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346761	0.0319260649076357	0	0	0.00798151622690892	146611.332103233	288564.777098834	146611.332103233	288564.777098834	4.1931361712357	288564.777098834	0.0399075811346761	-0.0399075811346761	146611.332103233	3.66084546273878	0.0319260649076357	0.0319260649076357	146611.332103233	288564.777098834	-0.0319260649076357	0.915211365684695	0.00798151622690892	146611.332103233	288564.777098834	-0.00798151622690892	0	0	288.150000000845	288.150000000845	288.150000000845	146611.332103233	288564.777098834	288.150000000845	146611.332103233	288564.777098834	288564.777098834	288564.777098834	288564.777098834	0.0399075811346761	-0.0319260649076357	-0.00798151622690892	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233	146611.332103233
	4.5	288.150000000447	146611.33210327	-9.5614997789E-09	8.7738186565624E-07	2.13549355976E-09	6.942363E-14	6.942363351E-11	-6.85773599563772E-06	-9.60237621955936E-06	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649076743	0	0	0	0	7.85398163397448E-05	-4.19313617123282	0	0	0.0165045405114831	2.09524461593941	53388.6678967302	53388.6678967302	0.0399075811346623	0	288.15	288.15	7.85398163397448E-05	-3.66084546274166	0	0	0.0180117487778962	1.49075064188881	46611.3321032698	46611.3321032698	0	288.150000000446	288.150000000446	1.96349540849362E-05	-0.915211365685415	0	0	0.00454411230833448	1.49075064188881	46611.3321032698	46611.3321032698	0.00798151622691858	0	288.150000000434	288.150000000434	2.13549355976E-09	364.873583510196	0	0	0.0483597586204941	0.00177251333567642	1E+060	1E+060	1E+060	1E+060	1E+060	6.942363E-14	0.0289651159	287.051224952979	15.0000000004466	1	1.77251333567642	1.4661133210327	205850.966628104	0	0	0	0	0	1.77251333567916	1.77251333567916	1.77251333567916	1.77251333567642	1.77251333567642	0	0	0	0	0	288564.777098434	0	0	0	0	0	0	0	11515.9222546436	-9212.73780371316	-2303.18445092829	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346623	0.0319260649076743	0	0	0.00798151622691858	146611.33210327	288564.777098434	146611.33210327	288564.777098434	4.19313617123282	288564.777098434	0.0399075811346623	-0.0399075811346623	146611.33210327	3.66084546274166	0.0319260649076743	0.0319260649076743	146611.33210327	288564.777098434	-0.0319260649076743	0.915211365685415	0.00798151622691858	146611.33210327	288564.777098434	-0.00798151622691858	0	0	288.150000000447	288.150000000447	288.150000000447	146611.33210327	288564.777098434	288.150000000447	146611.33210327	288564.777098434	288564.777098434	288564.777098434	288564.777098434	0.0399075811346623	-0.0319260649076743	-0.00798151622691858	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327	146611.33210327
